Customer_id,InternetService,Phone,Multiple,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies
J148251,Fiber Optic,Yes,No,No,Yes,Yes,No,Yes,No
H566885,None,Yes,No,Yes,Yes,Yes,No,No,No
A470957,DSL,Yes,No,No,No,No,No,Yes,Yes
P628955,DSL,Yes,No,No,No,No,No,No,No
V188673,Fiber Optic,Yes,Yes,Yes,Yes,No,No,Yes,No
J272172,DSL,Yes,Yes,No,Yes,No,No,No,Yes
A425221,Fiber Optic,No,Yes,Yes,No,Yes,No,No,Yes
N744979,Fiber Optic,Yes,Yes,Yes,No,Yes,No,No,No
U332690,None,Yes,No,No,No,No,Yes,Yes,Yes
J431846,Fiber Optic,Yes,Yes,Yes,Yes,No,No,Yes,No
A727653,None,Yes,No,No,Yes,Yes,No,Yes,No
E585382,DSL,Yes,No,Yes,No,No,No,No,Yes
T531714,None,Yes,No,No,Yes,No,Yes,No,Yes
F523785,None,Yes,No,No,Yes,No,Yes,No,Yes
L928794,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No
V713912,DSL,Yes,No,No,Yes,No,Yes,No,Yes
J575954,DSL,Yes,No,No,No,No,No,No,No
E65254,Fiber Optic,No,Yes,No,No,No,No,Yes,No
Q958335,Fiber Optic,No,No,Yes,No,Yes,No,Yes,No
T545859,None,Yes,No,No,No,No,No,Yes,Yes
K87708,Fiber Optic,Yes,Yes,No,No,Yes,No,No,Yes
N924475,None,Yes,Yes,Yes,No,No,No,No,Yes
S450872,Fiber Optic,Yes,No,Yes,Yes,Yes,No,Yes,No
B450609,DSL,Yes,Yes,No,No,No,No,Yes,No
Z189601,DSL,Yes,Yes,Yes,No,No,Yes,Yes,No
C704959,Fiber Optic,Yes,No,Yes,No,No,No,No,No
S287194,Fiber Optic,Yes,Yes,Yes,Yes,No,No,Yes,No
A615311,DSL,Yes,Yes,Yes,No,No,No,Yes,Yes
E970292,None,Yes,No,No,No,No,Yes,Yes,No
O207058,None,Yes,No,No,Yes,No,No,Yes,No
M108185,DSL,Yes,No,Yes,Yes,Yes,No,Yes,No
U958988,None,Yes,Yes,No,No,Yes,No,No,No
Z495835,Fiber Optic,Yes,Yes,No,No,No,Yes,No,Yes
U197866,DSL,Yes,Yes,Yes,No,No,Yes,No,No
H406692,Fiber Optic,Yes,Yes,No,No,No,No,Yes,No
H751283,None,Yes,Yes,No,Yes,No,Yes,No,No
U54307,DSL,Yes,Yes,No,No,No,Yes,No,No
N811620,Fiber Optic,Yes,Yes,No,No,Yes,No,Yes,Yes
Z433309,None,Yes,No,No,Yes,Yes,No,Yes,Yes
V277295,DSL,Yes,No,Yes,Yes,No,No,Yes,No
Z360356,DSL,No,No,No,No,No,No,Yes,No
G04878,DSL,Yes,No,No,No,No,No,Yes,Yes
I544574,None,Yes,No,No,No,No,Yes,No,Yes
L499778,None,Yes,No,No,Yes,Yes,No,No,Yes
U819149,None,No,No,Yes,No,Yes,No,Yes,No
T102385,Fiber Optic,Yes,Yes,No,Yes,No,No,Yes,Yes
R18517,None,Yes,No,No,No,No,No,Yes,Yes
P486325,DSL,Yes,No,No,Yes,No,Yes,No,No
U13444,Fiber Optic,Yes,Yes,No,No,No,Yes,Yes,No
N798242,Fiber Optic,Yes,No,No,No,No,No,Yes,No
N204246,Fiber Optic,Yes,Yes,No,No,Yes,No,No,No
F734657,DSL,Yes,No,No,Yes,Yes,Yes,No,No
V224713,None,Yes,Yes,No,No,Yes,No,No,Yes
M38833,Fiber Optic,Yes,No,Yes,No,No,Yes,No,No
M193491,Fiber Optic,No,Yes,No,No,No,No,No,No
X180061,None,Yes,No,No,Yes,No,Yes,Yes,No
M962648,Fiber Optic,Yes,No,Yes,No,Yes,No,No,No
P945462,DSL,Yes,Yes,No,Yes,No,No,No,Yes
H88477,DSL,Yes,Yes,No,Yes,No,Yes,Yes,Yes
D952319,Fiber Optic,Yes,Yes,No,No,Yes,No,No,Yes
O206702,Fiber Optic,Yes,Yes,Yes,No,No,No,No,No
B249580,DSL,Yes,Yes,Yes,No,No,Yes,No,No
W998162,Fiber Optic,Yes,Yes,No,No,Yes,No,No,No
E822965,Fiber Optic,Yes,No,Yes,No,Yes,No,No,No
F286459,Fiber Optic,Yes,Yes,No,No,No,No,No,Yes
T844959,Fiber Optic,Yes,No,Yes,Yes,Yes,Yes,No,Yes
R625579,Fiber Optic,Yes,Yes,Yes,Yes,No,No,Yes,No
X503019,DSL,Yes,No,No,No,Yes,No,Yes,No
E489183,None,Yes,No,No,Yes,No,No,Yes,Yes
O299863,Fiber Optic,Yes,No,Yes,Yes,No,Yes,Yes,No
J127914,DSL,Yes,Yes,Yes,Yes,Yes,No,No,Yes
V635294,Fiber Optic,Yes,Yes,No,No,No,No,No,Yes
Z138174,Fiber Optic,Yes,Yes,No,No,No,Yes,Yes,No
D50805,Fiber Optic,Yes,No,Yes,No,No,No,Yes,Yes
A293164,DSL,Yes,Yes,Yes,Yes,No,No,No,No
S814936,Fiber Optic,No,No,Yes,No,No,Yes,Yes,Yes
Q83387,DSL,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes
M705253,DSL,Yes,No,No,Yes,No,No,Yes,Yes
W647293,Fiber Optic,Yes,Yes,Yes,Yes,Yes,No,No,Yes
M982083,None,Yes,Yes,Yes,No,Yes,No,No,Yes
Z715431,None,Yes,No,No,No,Yes,Yes,Yes,No
C320225,Fiber Optic,Yes,No,No,Yes,No,Yes,No,Yes
G124632,None,Yes,No,No,Yes,Yes,Yes,Yes,Yes
W597120,DSL,Yes,No,No,No,Yes,Yes,Yes,Yes
X713288,Fiber Optic,Yes,Yes,Yes,No,Yes,No,Yes,No
S202920,Fiber Optic,Yes,Yes,No,Yes,No,No,No,No
M979535,None,Yes,Yes,No,Yes,No,Yes,No,No
B110173,None,Yes,Yes,No,Yes,Yes,Yes,No,No
G551449,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes
S894096,Fiber Optic,Yes,Yes,Yes,No,No,No,Yes,Yes
S438448,DSL,Yes,No,Yes,Yes,Yes,No,Yes,Yes
G864744,DSL,Yes,No,Yes,Yes,Yes,No,No,Yes
H44900,DSL,Yes,No,No,Yes,Yes,Yes,No,No
T664511,Fiber Optic,Yes,Yes,No,No,No,No,No,No
F596295,DSL,Yes,No,No,Yes,No,No,Yes,Yes
F364598,DSL,Yes,Yes,No,No,No,Yes,Yes,Yes
W03360,None,Yes,No,No,No,Yes,No,No,Yes
M124801,None,Yes,Yes,No,No,No,Yes,No,No
S683859,None,Yes,No,Yes,Yes,No,Yes,Yes,Yes
Q259243,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
G999447,DSL,Yes,No,Yes,No,Yes,No,No,Yes
R241049,None,Yes,No,No,No,No,Yes,Yes,Yes
L125767,Fiber Optic,Yes,Yes,No,No,No,No,Yes,No
U151000,None,Yes,No,No,Yes,Yes,No,Yes,No
V118979,Fiber Optic,No,No,No,No,Yes,No,Yes,Yes
R512389,Fiber Optic,Yes,Yes,No,No,Yes,Yes,No,No
Y150856,Fiber Optic,Yes,Yes,No,Yes,No,No,No,No
W552884,None,Yes,Yes,No,No,Yes,Yes,Yes,No
N845609,Fiber Optic,Yes,No,No,Yes,Yes,No,Yes,No
M324218,None,No,No,No,No,No,No,No,Yes
Q277283,DSL,Yes,Yes,No,Yes,Yes,No,Yes,Yes
T334778,None,Yes,No,No,Yes,No,No,No,No
G454055,Fiber Optic,Yes,No,No,Yes,No,No,No,No
D793833,DSL,Yes,No,No,Yes,No,No,No,Yes
F271346,DSL,Yes,No,No,Yes,No,No,Yes,No
H262649,None,Yes,No,No,Yes,No,Yes,No,Yes
J406126,DSL,Yes,Yes,No,Yes,Yes,No,No,No
B419814,DSL,Yes,No,No,No,No,Yes,No,No
W385252,Fiber Optic,No,No,No,Yes,No,Yes,Yes,Yes
L04382,Fiber Optic,Yes,No,Yes,No,Yes,Yes,No,No
A175625,None,Yes,Yes,No,Yes,No,No,No,Yes
X542926,DSL,Yes,Yes,No,No,Yes,Yes,No,No
W756537,Fiber Optic,Yes,No,No,Yes,No,No,Yes,No
O199225,DSL,Yes,Yes,Yes,Yes,No,No,Yes,Yes
T179156,None,Yes,Yes,Yes,Yes,No,No,No,Yes
P567328,DSL,Yes,No,No,No,No,No,Yes,Yes
N179727,DSL,Yes,No,No,No,Yes,No,Yes,Yes
G914245,Fiber Optic,Yes,Yes,No,No,Yes,Yes,No,No
Y851652,Fiber Optic,Yes,Yes,No,No,Yes,No,No,Yes
P616131,Fiber Optic,Yes,Yes,No,Yes,No,No,Yes,Yes
K158145,Fiber Optic,Yes,No,Yes,Yes,No,Yes,Yes,No
Z297011,Fiber Optic,Yes,Yes,No,Yes,No,Yes,No,No
L632280,Fiber Optic,Yes,Yes,Yes,No,Yes,No,Yes,No
Y637674,None,Yes,Yes,No,Yes,Yes,No,Yes,No
X763934,Fiber Optic,Yes,Yes,Yes,No,No,No,No,No
W928741,DSL,Yes,Yes,No,No,No,No,Yes,No
B530923,Fiber Optic,Yes,Yes,No,No,No,Yes,No,Yes
O785754,DSL,Yes,No,No,Yes,No,Yes,No,No
I603982,None,Yes,No,No,Yes,No,No,No,No
T730897,Fiber Optic,Yes,Yes,Yes,No,No,Yes,Yes,Yes
D985247,DSL,Yes,No,No,No,Yes,No,Yes,Yes
B327796,Fiber Optic,Yes,Yes,No,No,No,Yes,No,No
Z583427,Fiber Optic,Yes,No,Yes,Yes,Yes,Yes,No,No
I283315,Fiber Optic,Yes,No,No,Yes,Yes,No,Yes,No
T636439,DSL,Yes,Yes,Yes,Yes,Yes,No,No,Yes
E360160,Fiber Optic,No,Yes,No,No,Yes,No,No,Yes
B711602,DSL,Yes,No,Yes,No,Yes,No,Yes,No
X681353,DSL,Yes,Yes,Yes,No,Yes,No,Yes,Yes
A124923,None,Yes,No,No,Yes,No,Yes,Yes,Yes
F643262,Fiber Optic,Yes,No,No,Yes,No,No,Yes,Yes
S380569,DSL,Yes,Yes,No,Yes,No,Yes,Yes,No
Q347541,Fiber Optic,Yes,Yes,Yes,Yes,No,No,No,Yes
R897688,Fiber Optic,Yes,No,Yes,Yes,Yes,No,No,No
U532782,None,Yes,No,No,Yes,No,Yes,Yes,Yes
Z844454,DSL,Yes,No,Yes,Yes,No,Yes,Yes,No
N287930,Fiber Optic,Yes,No,Yes,No,Yes,Yes,Yes,Yes
H300268,DSL,Yes,No,No,Yes,No,No,No,Yes
W347165,Fiber Optic,No,Yes,No,No,No,No,No,Yes
J583536,None,Yes,No,No,Yes,Yes,No,No,Yes
L440081,Fiber Optic,Yes,Yes,No,No,No,Yes,Yes,Yes
D34981,DSL,Yes,Yes,No,No,Yes,Yes,No,Yes
O878720,Fiber Optic,Yes,No,Yes,Yes,Yes,No,No,No
P184363,DSL,Yes,No,Yes,Yes,No,No,Yes,Yes
W791203,None,Yes,No,Yes,Yes,No,No,No,No
Q527467,None,Yes,No,No,Yes,No,Yes,Yes,No
P401883,DSL,Yes,Yes,No,Yes,No,No,Yes,No
N425438,Fiber Optic,Yes,Yes,No,No,No,Yes,No,Yes
O619350,None,Yes,No,Yes,Yes,No,No,No,No
J761550,None,Yes,No,No,No,Yes,Yes,Yes,No
T759009,Fiber Optic,Yes,Yes,No,Yes,Yes,Yes,No,No
A69660,DSL,Yes,No,No,No,Yes,Yes,Yes,Yes
P62772,DSL,Yes,Yes,Yes,No,No,No,Yes,No
F378749,Fiber Optic,Yes,No,Yes,Yes,Yes,No,Yes,Yes
W240882,DSL,No,No,No,Yes,Yes,No,No,No
Q597706,Fiber Optic,Yes,No,No,No,Yes,Yes,Yes,No
D590437,None,Yes,No,No,Yes,No,No,No,Yes
I622745,Fiber Optic,Yes,No,No,Yes,No,No,Yes,No
K938207,DSL,Yes,Yes,No,Yes,Yes,No,No,No
F115253,None,No,No,No,No,Yes,No,Yes,No
O42043,DSL,Yes,No,Yes,No,Yes,No,Yes,Yes
K520487,DSL,Yes,No,No,Yes,No,No,Yes,No
A511583,None,Yes,No,Yes,No,Yes,No,Yes,Yes
T27322,DSL,Yes,No,No,Yes,No,No,Yes,Yes
V758564,DSL,Yes,Yes,No,No,No,Yes,Yes,Yes
M27166,DSL,Yes,Yes,No,Yes,No,No,No,Yes
J413125,Fiber Optic,Yes,Yes,No,Yes,Yes,No,No,No
S983615,Fiber Optic,Yes,Yes,No,Yes,Yes,No,No,Yes
W397694,Fiber Optic,Yes,Yes,No,No,No,Yes,Yes,No
J850495,Fiber Optic,Yes,Yes,No,No,No,Yes,No,Yes
B297001,None,Yes,No,No,No,No,No,Yes,No
A54539,Fiber Optic,Yes,Yes,Yes,Yes,Yes,No,Yes,No
A604312,DSL,Yes,No,No,No,Yes,No,No,Yes
R623602,Fiber Optic,Yes,No,No,No,Yes,Yes,No,No
G64810,None,Yes,Yes,No,Yes,Yes,Yes,Yes,No
J670287,Fiber Optic,Yes,No,Yes,No,No,No,No,No
S815156,DSL,Yes,No,Yes,Yes,No,No,No,No
D397663,Fiber Optic,Yes,No,Yes,No,No,Yes,Yes,No
T240170,None,Yes,No,No,Yes,Yes,No,No,Yes
S320947,None,Yes,Yes,No,Yes,No,Yes,No,Yes
K842241,Fiber Optic,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes
G525533,DSL,Yes,No,No,No,No,No,Yes,No
W05914,Fiber Optic,Yes,No,No,No,Yes,No,Yes,No
W430058,DSL,Yes,No,No,Yes,Yes,No,Yes,No
H100331,Fiber Optic,No,Yes,No,Yes,Yes,Yes,Yes,Yes
L895574,None,Yes,Yes,No,No,No,No,Yes,Yes
Q733674,Fiber Optic,No,No,Yes,No,No,No,No,Yes
E30930,DSL,Yes,No,No,No,No,No,No,Yes
C103156,Fiber Optic,Yes,Yes,No,No,Yes,Yes,Yes,Yes
S814360,DSL,Yes,Yes,No,Yes,No,No,Yes,No
K45184,Fiber Optic,Yes,No,Yes,No,Yes,No,Yes,No
E734784,Fiber Optic,Yes,No,No,No,Yes,No,No,Yes
W569138,Fiber Optic,Yes,Yes,No,No,No,Yes,Yes,No
B428830,DSL,Yes,Yes,No,No,No,No,Yes,Yes
P120842,DSL,Yes,No,No,Yes,Yes,No,Yes,No
B450091,Fiber Optic,Yes,Yes,No,Yes,No,Yes,No,No
S34409,Fiber Optic,Yes,No,No,No,No,No,No,Yes
R235433,None,Yes,Yes,No,Yes,No,No,Yes,No
R490270,DSL,Yes,Yes,Yes,Yes,No,No,No,Yes
G655070,DSL,No,No,No,Yes,Yes,No,No,Yes
B782897,None,Yes,Yes,No,Yes,No,No,No,No
L490795,Fiber Optic,Yes,No,No,Yes,No,Yes,Yes,Yes
P855327,Fiber Optic,Yes,No,No,Yes,Yes,No,No,Yes
I341606,None,Yes,Yes,Yes,Yes,No,No,Yes,No
R967541,Fiber Optic,Yes,No,No,Yes,No,No,No,Yes
B879409,Fiber Optic,Yes,No,No,Yes,Yes,Yes,No,Yes
G733851,DSL,Yes,Yes,No,Yes,No,Yes,Yes,No
V133527,Fiber Optic,Yes,No,No,No,No,Yes,Yes,No
Z378375,Fiber Optic,Yes,No,No,No,Yes,No,Yes,No
U04002,Fiber Optic,No,Yes,Yes,No,Yes,Yes,No,No
Q706124,DSL,Yes,No,Yes,Yes,No,No,Yes,No
S286355,Fiber Optic,Yes,Yes,Yes,No,Yes,No,No,Yes
U889748,Fiber Optic,Yes,No,Yes,No,No,No,No,No
Z865713,None,Yes,No,No,Yes,Yes,No,No,Yes
A593331,Fiber Optic,Yes,Yes,No,No,No,No,No,No
J76647,Fiber Optic,Yes,No,No,Yes,Yes,Yes,Yes,No
Q83552,Fiber Optic,Yes,No,No,No,No,No,No,No
F790476,None,No,No,No,No,Yes,No,Yes,Yes
C607921,DSL,Yes,Yes,No,No,Yes,No,Yes,Yes
B508012,Fiber Optic,No,Yes,No,No,No,No,Yes,Yes
S510047,Fiber Optic,Yes,No,Yes,No,No,No,Yes,Yes
D446709,Fiber Optic,Yes,Yes,Yes,No,No,No,Yes,Yes
E220187,Fiber Optic,Yes,No,Yes,No,Yes,No,Yes,Yes
Y44619,Fiber Optic,Yes,Yes,No,No,Yes,No,Yes,Yes
Q61916,Fiber Optic,Yes,Yes,No,Yes,No,Yes,Yes,No
R629443,DSL,Yes,No,No,Yes,Yes,No,Yes,No
K957862,Fiber Optic,Yes,Yes,Yes,No,No,No,No,No
Y837211,None,Yes,Yes,No,Yes,No,Yes,No,Yes
W969757,DSL,Yes,Yes,No,Yes,Yes,Yes,No,No
W941239,None,Yes,Yes,No,No,Yes,Yes,No,No
X559092,DSL,Yes,Yes,Yes,Yes,No,No,No,No
X421416,Fiber Optic,Yes,No,No,No,Yes,No,No,Yes
V558648,DSL,Yes,Yes,Yes,No,No,Yes,Yes,Yes
P166416,Fiber Optic,Yes,Yes,No,No,No,Yes,Yes,Yes
B749928,DSL,Yes,No,No,Yes,Yes,No,Yes,Yes
U755992,Fiber Optic,Yes,Yes,No,Yes,Yes,Yes,No,Yes
N308609,None,Yes,No,No,No,Yes,Yes,No,No
D929506,DSL,Yes,No,Yes,No,No,No,No,No
A47399,None,Yes,No,No,Yes,No,No,Yes,Yes
K579776,None,Yes,Yes,No,No,No,No,No,No
P57969,None,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No
E323879,None,Yes,No,No,Yes,Yes,Yes,Yes,Yes
N903942,Fiber Optic,Yes,No,No,Yes,No,Yes,Yes,Yes
X664054,Fiber Optic,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes
N538825,DSL,Yes,No,No,Yes,Yes,No,Yes,Yes
V739796,Fiber Optic,Yes,Yes,No,No,No,No,No,Yes
U990275,DSL,Yes,No,No,Yes,No,Yes,Yes,Yes
G11282,None,Yes,No,Yes,No,No,Yes,Yes,Yes
L930681,None,Yes,No,No,No,No,No,Yes,No
P780501,DSL,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes
Y776438,Fiber Optic,Yes,No,No,No,No,Yes,No,No
S235498,DSL,Yes,Yes,Yes,Yes,No,No,Yes,Yes
O560903,DSL,Yes,Yes,No,No,Yes,No,Yes,Yes
S324519,Fiber Optic,No,Yes,Yes,No,No,No,No,Yes
H508349,DSL,No,No,No,No,No,No,No,No
R453449,DSL,Yes,Yes,Yes,No,No,Yes,No,Yes
D985028,DSL,Yes,No,No,Yes,No,No,No,Yes
H104068,Fiber Optic,Yes,No,Yes,No,No,No,Yes,No
Y920568,Fiber Optic,Yes,Yes,No,Yes,No,No,Yes,Yes
O222608,None,Yes,Yes,No,No,No,Yes,Yes,Yes
J652351,DSL,Yes,No,No,Yes,No,Yes,Yes,Yes
X650749,Fiber Optic,Yes,No,No,Yes,Yes,No,Yes,No
R463708,Fiber Optic,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
T203977,None,Yes,No,No,No,Yes,No,Yes,No
P553271,Fiber Optic,Yes,Yes,No,No,No,No,Yes,No
B340840,Fiber Optic,Yes,No,Yes,Yes,No,No,No,No
W536956,Fiber Optic,Yes,No,No,Yes,No,Yes,No,Yes
Z132576,None,No,No,Yes,No,Yes,No,No,Yes
B905965,Fiber Optic,Yes,No,No,No,Yes,No,No,No
M746958,DSL,Yes,No,Yes,Yes,Yes,Yes,No,No
A304266,None,Yes,Yes,No,Yes,No,Yes,Yes,Yes
J431099,Fiber Optic,Yes,Yes,No,No,No,No,No,Yes
W616428,DSL,Yes,Yes,No,Yes,No,No,No,No
Z292423,Fiber Optic,Yes,Yes,No,Yes,No,No,Yes,Yes
C909763,None,Yes,No,Yes,No,Yes,No,Yes,Yes
O636437,Fiber Optic,Yes,No,Yes,No,Yes,Yes,No,Yes
F638638,Fiber Optic,Yes,Yes,Yes,No,Yes,No,No,No
V189914,Fiber Optic,Yes,No,No,No,No,Yes,No,No
C234795,None,Yes,Yes,No,Yes,No,Yes,No,No
G992361,DSL,Yes,No,No,No,No,No,Yes,No
A316138,Fiber Optic,Yes,Yes,Yes,No,No,No,No,No
P791872,DSL,Yes,No,Yes,No,No,No,Yes,Yes
N476269,DSL,Yes,No,No,No,No,No,Yes,No
M539051,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes
J37919,None,Yes,No,No,Yes,Yes,Yes,Yes,No
B947370,Fiber Optic,Yes,Yes,No,No,Yes,No,Yes,No
U76650,Fiber Optic,Yes,No,Yes,No,Yes,No,Yes,Yes
O716781,DSL,Yes,Yes,No,Yes,No,Yes,No,No
Q523567,Fiber Optic,Yes,No,No,Yes,No,No,Yes,Yes
H483436,Fiber Optic,Yes,No,No,Yes,Yes,No,Yes,Yes
L597636,Fiber Optic,Yes,Yes,No,Yes,Yes,No,Yes,No
S189124,DSL,Yes,No,No,No,Yes,No,Yes,No
R190531,DSL,Yes,Yes,Yes,No,Yes,No,No,Yes
N580342,DSL,No,No,No,No,No,No,Yes,No
I62390,Fiber Optic,Yes,No,Yes,No,No,Yes,Yes,No
E976731,Fiber Optic,Yes,No,No,Yes,No,Yes,Yes,Yes
J225496,None,Yes,Yes,No,No,No,Yes,No,No
Z22317,Fiber Optic,Yes,No,Yes,Yes,Yes,Yes,No,No
Z151219,None,Yes,Yes,No,No,Yes,No,No,Yes
V593517,Fiber Optic,Yes,No,No,Yes,Yes,No,No,Yes
Y809841,DSL,Yes,No,No,Yes,No,No,No,Yes
Q627124,Fiber Optic,Yes,Yes,No,No,No,Yes,Yes,No
H05636,Fiber Optic,Yes,Yes,No,Yes,No,Yes,No,No
G761551,Fiber Optic,Yes,No,No,Yes,No,No,No,No
B165487,Fiber Optic,Yes,No,No,Yes,Yes,No,No,No
W419824,Fiber Optic,Yes,No,No,No,No,Yes,No,Yes
Z656999,DSL,Yes,Yes,No,Yes,Yes,No,Yes,No
N08618,None,Yes,Yes,No,Yes,No,No,Yes,No
W852861,DSL,Yes,No,No,No,Yes,No,No,Yes
G134959,DSL,Yes,No,No,Yes,No,No,Yes,No
P318419,Fiber Optic,Yes,Yes,No,No,No,No,No,No
N300915,DSL,Yes,Yes,No,Yes,Yes,No,No,No
S667339,DSL,Yes,No,No,Yes,No,No,Yes,No
O417843,DSL,Yes,No,Yes,No,No,No,No,Yes
F286585,None,Yes,Yes,No,Yes,No,Yes,No,No
Z15707,Fiber Optic,Yes,Yes,Yes,Yes,Yes,No,Yes,No
B110833,Fiber Optic,Yes,No,Yes,No,Yes,No,No,Yes
F24321,Fiber Optic,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
G483633,DSL,Yes,No,Yes,No,No,No,Yes,Yes
B174619,DSL,Yes,Yes,No,Yes,No,Yes,Yes,Yes
P57385,Fiber Optic,Yes,Yes,Yes,No,Yes,No,No,Yes
J980639,DSL,Yes,Yes,No,No,No,No,No,No
H385829,None,Yes,Yes,Yes,No,No,No,Yes,Yes
T762741,DSL,Yes,No,Yes,No,Yes,No,No,No
S986781,DSL,Yes,No,No,Yes,No,No,Yes,Yes
A854142,DSL,Yes,Yes,No,No,Yes,Yes,Yes,No
Q605061,DSL,Yes,No,No,Yes,Yes,Yes,Yes,Yes
Y585520,Fiber Optic,Yes,Yes,No,Yes,Yes,No,No,No
N558038,Fiber Optic,Yes,Yes,No,No,No,No,No,No
S157500,DSL,Yes,Yes,Yes,No,No,No,No,Yes
R279501,Fiber Optic,Yes,Yes,No,No,Yes,Yes,Yes,Yes
Y608164,DSL,Yes,Yes,Yes,No,No,No,Yes,Yes
R709721,Fiber Optic,Yes,Yes,Yes,No,No,Yes,No,Yes
F884375,DSL,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes
U903738,None,Yes,Yes,Yes,No,No,No,No,Yes
Z482737,DSL,Yes,No,No,No,No,Yes,Yes,Yes
Q424071,None,Yes,Yes,No,No,Yes,No,No,Yes
N699331,None,Yes,No,No,No,No,No,No,No
H841746,Fiber Optic,Yes,Yes,No,No,No,No,No,Yes
W616525,DSL,Yes,Yes,No,Yes,Yes,No,Yes,Yes
F635594,Fiber Optic,Yes,Yes,Yes,Yes,Yes,No,No,Yes
H951971,None,Yes,No,No,Yes,No,No,No,Yes
F552828,DSL,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes
J382426,Fiber Optic,Yes,Yes,No,No,Yes,No,No,No
V929238,DSL,Yes,No,No,No,Yes,No,Yes,Yes
J730494,Fiber Optic,Yes,Yes,Yes,No,No,Yes,No,No
D926717,DSL,Yes,No,No,No,No,No,Yes,Yes
F649912,Fiber Optic,No,Yes,No,No,Yes,No,No,No
O373883,DSL,Yes,No,Yes,Yes,No,No,No,Yes
S397862,DSL,Yes,Yes,No,No,No,No,No,No
X938977,DSL,Yes,No,Yes,Yes,Yes,No,No,Yes
X362392,DSL,Yes,No,Yes,Yes,No,Yes,No,Yes
J205864,None,Yes,No,No,Yes,No,Yes,Yes,No
Q938668,DSL,Yes,No,No,Yes,Yes,Yes,No,Yes
L576279,Fiber Optic,Yes,Yes,Yes,No,Yes,Yes,No,No
M514943,Fiber Optic,Yes,No,No,Yes,No,No,Yes,Yes
O897232,DSL,Yes,Yes,No,No,No,No,Yes,No
E966195,None,Yes,No,Yes,No,Yes,Yes,Yes,No
G705750,Fiber Optic,Yes,Yes,No,Yes,No,No,Yes,No
Y295634,Fiber Optic,Yes,Yes,No,Yes,Yes,No,Yes,Yes
H528993,None,Yes,No,Yes,Yes,No,No,No,No
Z984566,None,Yes,No,Yes,No,Yes,Yes,No,Yes
N887070,None,Yes,Yes,No,No,Yes,No,No,No
I787180,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes
S794273,None,Yes,No,No,Yes,Yes,Yes,Yes,Yes
R549694,DSL,Yes,No,Yes,No,No,Yes,No,No
S84616,DSL,Yes,No,Yes,No,No,No,Yes,No
S41472,Fiber Optic,Yes,No,Yes,No,Yes,No,No,Yes
Q918133,Fiber Optic,No,Yes,Yes,Yes,Yes,No,No,Yes
N970700,None,Yes,No,No,No,Yes,No,No,No
N526606,DSL,Yes,No,Yes,Yes,No,No,No,No
I75629,Fiber Optic,Yes,Yes,Yes,Yes,No,No,No,Yes
T931250,Fiber Optic,Yes,No,No,Yes,Yes,No,Yes,No
N735618,Fiber Optic,Yes,No,No,Yes,No,No,No,No
W841435,DSL,Yes,No,Yes,No,No,No,No,No
B583161,DSL,Yes,No,No,Yes,Yes,No,No,Yes
Z100578,Fiber Optic,Yes,No,No,Yes,Yes,No,Yes,Yes
R239359,DSL,Yes,Yes,No,Yes,Yes,Yes,No,No
X472922,None,Yes,Yes,No,No,No,No,Yes,No
J898814,DSL,Yes,No,Yes,Yes,No,No,Yes,No
G298866,DSL,Yes,No,Yes,No,No,No,Yes,No
G924265,DSL,Yes,No,Yes,Yes,No,No,Yes,Yes
I79242,DSL,Yes,No,Yes,Yes,No,No,No,No
W196396,Fiber Optic,No,No,Yes,Yes,No,Yes,Yes,Yes
O216852,Fiber Optic,Yes,No,Yes,Yes,No,Yes,No,No
Q549624,DSL,Yes,Yes,Yes,Yes,Yes,No,No,No
N562498,DSL,Yes,No,No,Yes,Yes,Yes,No,No
D675061,DSL,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes
U549585,DSL,Yes,No,No,Yes,No,Yes,No,No
Y951338,Fiber Optic,Yes,Yes,Yes,Yes,Yes,No,Yes,No
G517180,Fiber Optic,Yes,Yes,No,No,No,No,Yes,No
D672049,Fiber Optic,Yes,No,No,Yes,Yes,No,No,Yes
C230753,Fiber Optic,Yes,No,Yes,Yes,No,No,No,No
Z470192,Fiber Optic,Yes,Yes,No,No,Yes,No,Yes,Yes
Q830116,DSL,Yes,No,No,No,No,No,No,Yes
R457980,None,Yes,No,No,No,Yes,Yes,Yes,Yes
O267434,DSL,Yes,No,No,Yes,No,No,Yes,No
