CustomerID,City,State,Zip_Code,Age,Gender,Senior_Citizen,Marital,Dependents,Tenure_Months,Phone,Multiple_Lines,Internet_Service,Online_Security,Online_Backup,Device_Protection,Tech_Support,Streaming_TV,Streaming_Movies,Contract,Paperless_Billing,Payment_Method,Monthly_Charges,Churn
3173-NVMPX,Germantown,NY,12526,56,Female,No,Yes,Yes,9,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,55.3,No
0248-PGHBZ,Roosevelt,NY,11575,59,Female,Yes,No,No,67,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),92.45,No
0623-GDISB,Brockport,NY,14420,48,Female,No,No,No,1,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),48.45,No
2892-GESUL,Buffalo,NY,14206,29,Female,No,Yes,Yes,18,Yes,No,None,No,No,No,No,No,No,Two year,No,Mailed check,19.35,No
7472-EQOAV,Black Creek,NY,14714,58,Male,Yes,Yes,Yes,71,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,One year,Yes,Bank transfer (automatic),86.7,No
2043-WVTQJ,Gainesville,NY,14066,44,Male,No,Yes,No,1,Yes,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,No,Mailed check,55.7,No
8034-RYTVV,Burlington Flats,NY,13315,48,Female,No,No,No,55,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,One year,Yes,Credit card (automatic),84.25,No
3863-QSTYI,Durham,NY,12422,35,Male,No,No,No,59,Yes,No,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,64.65,No
5044-LRQAQ,New York,NY,10001,29,Female,No,Yes,No,7,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),69.2,No
1716-LSAMB,Blue Mountain Lake,NY,12812,64,Male,No,Yes,Yes,45,Yes,No,DSL,Yes,No,No,Yes,No,No,Two year,No,Bank transfer (automatic),54.65,No
1333-PBMXB,Oneonta,NY,13820,44,Female,No,Yes,Yes,54,Yes,Yes,None,No,No,No,No,No,No,One year,Yes,Bank transfer (automatic),24.75,No
6546-OPBBH,Lyons,NY,14489,48,Male,No,Yes,Yes,51,Yes,Yes,None,No,No,No,No,No,No,One year,Yes,Mailed check,23.95,No
5985-BEHZK,Geneva,NY,14456,59,Female,Yes,Yes,No,72,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,No,Credit card (automatic),105,No
9127-QRZMH,Brooklyn,NY,11205,41,Male,No,Yes,No,44,Yes,No,DSL,Yes,Yes,No,Yes,No,No,One year,Yes,Bank transfer (automatic),59.85,No
5919-VCZYM,New Paltz,NY,12561,42,Male,No,No,No,2,Yes,No,None,No,No,No,No,No,No,Month-to-month,No,Mailed check,20.05,No
9644-KVCNC,Kirkwood,NY,13795,20,Female,No,No,No,66,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,One year,Yes,Bank transfer (automatic),92.15,No
2137-DQMEV,Bayside,NY,11359,46,Male,No,Yes,Yes,68,No,No,DSL,Yes,Yes,No,No,Yes,No,One year,No,Mailed check,44.8,No
8174-LNWMW,Brooklyn,NY,11206,64,Female,No,No,No,31,Yes,No,None,No,No,No,No,No,No,Two year,No,Credit card (automatic),20.9,No
9279-CJEOJ,Islandia,NY,11749,42,Female,Yes,No,No,21,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),95.4,No
7964-VEXDG,Albertson,NY,11507,43,Male,No,No,Yes,21,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,80.35,No
2404-JIBFC,Greenwood Lake,NY,10925,21,Female,No,Yes,Yes,55,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),85.1,No
8029-XYPWT,Lyndonville,NY,14098,27,Male,Yes,Yes,No,71,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),115.05,No
4632-PAOYU,Cleveland,NY,13042,26,Male,No,Yes,Yes,22,Yes,No,None,No,No,No,No,No,No,One year,No,Mailed check,19.95,No
2990-OGYTD,East Chatham,NY,12060,45,Female,No,Yes,No,67,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),86.15,No
6646-JPPHA,Barneveld,NY,13304,59,Female,Yes,No,No,14,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,No,Electronic check,78.85,No
7658-UYUQS,Newfield,NY,14867,26,Male,Yes,Yes,No,21,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),86.55,No
7880-XSOJX,Caledonia,NY,14423,61,Male,No,No,No,4,No,No,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,No,Mailed check,42.4,No
4589-IUAJB,Stamford,NY,12167,28,Male,No,Yes,No,70,Yes,Yes,None,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),24.25,No
8746-BFOAJ,Thiells,NY,10984,27,Male,Yes,No,No,21,Yes,No,None,No,No,No,No,No,No,One year,No,Bank transfer (automatic),20.5,No
8457-XIGKN,Tivoli,NY,12583,24,Male,No,No,No,20,Yes,No,None,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),19.6,No
6072-NUQCB,New York,NY,10020,41,Male,No,Yes,Yes,22,Yes,No,None,No,No,No,No,No,No,One year,No,Bank transfer (automatic),20.25,No
8838-GPHZP,Baldwin,NY,11510,19,Female,No,No,No,63,Yes,No,None,No,No,No,No,No,No,Two year,Yes,Mailed check,20.6,No
8750-QWZAJ,Angelica,NY,14709,55,Female,No,Yes,Yes,70,Yes,No,None,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),19.8,No
6918-UMQCG,Port Jefferson Station,NY,11776,31,Female,No,No,No,5,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,80.2,No
0675-NCDYU,Cuddebackville,NY,12729,61,Female,No,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),116.4,No
6339-DKLMK,Constableville,NY,13325,38,Female,No,No,No,13,No,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,31.65,No
1346-PJWTK,Saint Bonaventure,NY,14778,23,Male,No,Yes,No,61,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,No,Credit card (automatic),94.15,No
5088-QZLRL,Cragsmoor,NY,12420,63,Male,No,No,No,1,Yes,No,None,No,No,No,No,No,No,Month-to-month,No,Electronic check,20.65,No
8023-QHAIO,Masonville,NY,13804,57,Female,Yes,Yes,No,56,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),76.85,No
4397-FRLTA,Dale,NY,14039,22,Female,No,No,No,4,Yes,No,None,No,No,No,No,No,No,Month-to-month,No,Mailed check,20.15,No
3057-VJJQE,Newark,NY,14513,20,Male,No,No,No,35,Yes,Yes,DSL,Yes,No,No,No,No,No,Two year,No,Mailed check,55.25,No
2302-OUZXB,Eastchester,NY,10709,56,Male,No,Yes,No,72,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Two year,No,Bank transfer (automatic),82.15,No
8133-ANHHJ,Barrytown,NY,12507,45,Female,Yes,No,No,49,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,One year,No,Bank transfer (automatic),103,No
2270-CHBFN,Far Rockaway,NY,11693,56,Female,No,Yes,No,44,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),95.1,No
5982-FPVQN,Thompson Ridge,NY,10985,24,Female,No,Yes,Yes,37,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,95.15,No
9107-UKCKY,Deansboro,NY,13328,54,Male,No,Yes,No,61,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,79.8,No
4654-ULTTN,Syracuse,NY,13208,26,Male,No,Yes,No,70,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Two year,Yes,Credit card (automatic),74.8,No
5546-BYZSM,Round Top,NY,12473,25,Female,No,No,No,41,Yes,No,None,No,No,No,No,No,No,Month-to-month,No,Electronic check,20.45,No
1492-KGETH,Sand Lake,NY,12153,38,Male,No,Yes,Yes,70,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,One year,No,Bank transfer (automatic),78.35,No
4163-HFTUK,Palmyra,NY,14522,28,Male,No,No,No,51,Yes,No,None,No,No,No,No,No,No,One year,No,Electronic check,19.1,No
8215-NGSPE,Harpersfield,NY,13786,24,Female,No,Yes,Yes,42,Yes,No,None,No,No,No,No,No,No,Two year,No,Mailed check,20,No
8859-YSTWS,Stottville,NY,12172,39,Male,No,No,No,48,Yes,No,None,No,No,No,No,No,No,One year,No,Bank transfer (automatic),19.95,No
7601-DHFWZ,Dover Plains,NY,12522,50,Female,No,No,No,48,Yes,Yes,None,No,No,No,No,No,No,Two year,No,Credit card (automatic),24,No
1998-VHJHK,Findley Lake,NY,14736,52,Female,No,No,No,27,Yes,No,None,No,No,No,No,No,No,One year,No,Mailed check,19.15,No
1707-HABPF,Henrietta,NY,14467,52,Female,Yes,No,No,46,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,One year,Yes,Bank transfer (automatic),91.3,No
0487-VVUVK,Manhasset,NY,11030,63,Male,No,Yes,Yes,25,Yes,No,None,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,19.15,No
5063-IUOKK,Port Henry,NY,12974,44,Male,No,No,No,13,Yes,No,None,No,No,No,No,No,No,Two year,No,Mailed check,19.75,No
4508-OEBEY,Maple Springs,NY,14756,58,Male,No,Yes,No,31,Yes,No,DSL,Yes,Yes,Yes,Yes,No,Yes,One year,Yes,Credit card (automatic),75.5,No
0027-KWYKW,Ocean Beach,NY,11770,23,Female,No,Yes,Yes,23,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,83.75,No
2308-STERM,Troy,NY,12182,19,Female,No,No,No,2,Yes,No,None,No,No,No,No,No,No,Month-to-month,No,Mailed check,19.4,No
5982-XMDEX,Atlantic Beach,NY,11509,49,Female,No,No,No,65,Yes,Yes,None,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),26.5,No
6051-PTVNS,Elmsford,NY,10523,54,Female,No,Yes,Yes,55,Yes,No,None,No,No,No,No,No,No,One year,No,Credit card (automatic),19.15,No
2877-VDUER,Southampton,NY,11968,45,Female,No,Yes,Yes,35,No,No,DSL,No,No,No,Yes,Yes,No,One year,No,Mailed check,40.9,No
9152-AMKAK,New York,NY,10271,54,Male,No,No,No,6,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,80.25,No
9432-VOFYX,Highland Mills,NY,10930,28,Male,No,No,No,17,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.8,No
8049-WJCLQ,Brooklyn,NY,11230,33,Male,No,Yes,Yes,10,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,No,Mailed check,60.2,No
6586-PSJOX,Hogansburg,NY,13655,24,Male,No,No,Yes,15,Yes,No,DSL,No,No,Yes,Yes,No,No,One year,No,Credit card (automatic),55.2,No
9705-ZJBCG,Manlius,NY,13104,58,Female,No,Yes,Yes,13,Yes,No,DSL,Yes,No,No,Yes,No,No,One year,No,Bank transfer (automatic),54.15,No
6847-KJLTS,Kendall,NY,14476,34,Female,Yes,Yes,No,58,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),100.4,No
9670-BPNXF,Athens,NY,12015,52,Female,No,No,No,45,Yes,No,DSL,Yes,Yes,No,Yes,No,No,One year,Yes,Credit card (automatic),62.55,No
3913-FCUUW,La Fayette,NY,13084,63,Female,No,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Two year,Yes,Bank transfer (automatic),70.45,No
3301-VKTGC,Shandaken,NY,12480,29,Male,No,Yes,Yes,68,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,One year,Yes,Bank transfer (automatic),85.5,No
9555-SAHUZ,Davenport Center,NY,13751,45,Female,No,Yes,Yes,38,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Electronic check,54.5,No
0816-TSPHQ,Collins,NY,14034,22,Male,No,No,No,2,Yes,No,None,No,No,No,No,No,No,Month-to-month,No,Mailed check,20.75,No
9932-WBWIK,Skaneateles,NY,13152,44,Male,No,No,No,11,Yes,No,None,No,No,No,No,No,No,Month-to-month,No,Mailed check,20.35,No
4619-EVPHY,New York,NY,10039,58,Female,Yes,Yes,No,20,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),91,No
5286-YHCVC,Childwold,NY,12922,63,Male,No,Yes,No,72,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),104.8,No
9115-YQHGA,Jordanville,NY,13361,43,Male,No,No,No,40,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,51.1,No
4462-CYWMH,Spencerport,NY,14559,59,Male,Yes,Yes,No,62,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),89.8,No
8963-MQVYN,Valatie,NY,12184,22,Female,No,No,Yes,22,Yes,No,None,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,20.55,No
2458-EOMRE,Brooklyn,NY,11208,40,Female,No,No,No,11,Yes,No,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),64.05,No
9334-GWGOW,Williamstown,NY,13493,27,Male,Yes,Yes,No,7,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.85,No
6542-LWGXJ,Rochester,NY,14620,35,Male,No,Yes,No,3,No,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,25,No
5567-GZKQY,Rochester,NY,14614,28,Male,No,No,No,58,Yes,No,None,No,No,No,No,No,No,Two year,No,Credit card (automatic),20.3,No
1222-LRYKO,South Otselic,NY,13155,62,Male,No,No,Yes,6,Yes,Yes,None,No,No,No,No,No,No,Month-to-month,No,Mailed check,26.35,No
2087-QAREY,Bohemia,NY,11716,56,Female,No,Yes,No,22,Yes,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,54.7,No
4423-JWZJN,West Stockholm,NY,13696,35,Male,No,Yes,Yes,64,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,One year,No,Credit card (automatic),90.25,No
6490-FGZAT,Jewett,NY,12444,54,Male,No,No,No,6,Yes,No,None,No,No,No,No,No,No,Month-to-month,No,Mailed check,20.65,No
7452-FOLON,Grand Island,NY,14072,40,Male,No,No,Yes,39,Yes,Yes,None,No,No,No,No,No,No,One year,No,Bank transfer (automatic),25.45,No
2320-TZRRH,Lakeville,NY,14480,35,Female,No,No,No,20,Yes,No,None,No,No,No,No,No,No,One year,No,Mailed check,19.5,No
4942-VZZOM,Redford,NY,12978,20,Male,No,Yes,No,64,Yes,Yes,DSL,Yes,No,No,No,Yes,No,One year,Yes,Credit card (automatic),66.15,No
7502-BNYGS,Strykersville,NY,14145,23,Female,No,Yes,No,46,Yes,No,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),69.1,No
4291-HYEBC,Cooperstown,NY,13326,33,Female,Yes,Yes,Yes,28,No,No,DSL,No,Yes,No,No,No,Yes,One year,Yes,Electronic check,39.1,No
6147-CBCRA,Ava,NY,13303,38,Female,No,Yes,No,33,Yes,No,None,No,No,No,No,No,No,Month-to-month,No,Mailed check,20.05,No
6047-SUHPR,Cold Spring,NY,10516,27,Male,No,Yes,Yes,39,Yes,No,DSL,Yes,Yes,Yes,No,No,No,One year,No,Electronic check,59.8,No
9752-ZNQUT,Feura Bush,NY,12067,39,Female,No,No,No,1,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,48.6,No
1576-PFZIW,Dresden,NY,14441,30,Male,Yes,Yes,No,70,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,No,Credit card (automatic),105.35,No
5666-MBJPT,Alma,NY,14708,35,Male,No,No,No,65,Yes,Yes,None,No,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),25.1,No
7312-XSBAT,New York,NY,10075,62,Male,No,No,No,1,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,49.75,No
3096-GKWEB,Highmount,NY,12441,19,Male,No,Yes,No,18,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.75,No
2371-JQHZZ,South Plymouth,NY,13844,55,Male,No,Yes,No,24,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,93,No
0674-GCDXG,Sparrow Bush,NY,12780,23,Male,No,No,No,63,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),71.9,No
1121-QSIVB,Piermont,NY,10968,63,Female,No,No,Yes,44,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,One year,Yes,Mailed check,77.55,No
4396-KLSEH,West Sayville,NY,11796,43,Male,No,No,No,4,Yes,No,None,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,19.85,No
2824-MYYBN,Worcester,NY,12197,62,Female,No,Yes,Yes,37,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,95.25,No
6345-HOVES,Mahopac,NY,10541,28,Male,No,No,No,34,No,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),25.05,No
8318-LCNBW,Panama,NY,14767,50,Male,No,Yes,No,35,No,No,DSL,Yes,No,Yes,No,Yes,Yes,One year,No,Credit card (automatic),53.15,No
6469-QJKZW,Roseboom,NY,13450,23,Female,No,Yes,No,4,Yes,No,None,No,No,No,No,No,No,Month-to-month,No,Electronic check,20.15,No
0147-ESWWR,Niagara Falls,NY,14302,37,Female,Yes,Yes,No,39,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,101.25,No
1217-VASWC,Cold Brook,NY,13324,21,Male,Yes,Yes,No,43,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),100.55,No
6370-ZVHDV,Orient,NY,11957,31,Female,No,Yes,No,61,Yes,Yes,None,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),25.3,No
5915-DGNVC,Brooklyn,NY,11223,53,Female,No,Yes,No,49,Yes,Yes,DSL,Yes,Yes,Yes,No,No,Yes,One year,No,Electronic check,71.8,No
6260-XLACS,East Meadow,NY,11554,32,Male,No,No,No,4,Yes,No,None,No,No,No,No,No,No,One year,No,Mailed check,19.7,No
3566-CAAYU,Bellmore,NY,11710,45,Female,No,Yes,Yes,64,No,No,DSL,No,Yes,Yes,Yes,No,Yes,Two year,No,Electronic check,49.85,No
4983-CCWMC,Youngsville,NY,12791,50,Male,No,No,No,3,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,69.6,No
9103-CXVOK,Marcellus,NY,13108,42,Male,No,Yes,Yes,1,Yes,No,None,No,No,No,No,No,No,Month-to-month,No,Electronic check,19.75,No
2896-TBNBE,Raquette Lake,NY,13436,45,Male,No,Yes,No,40,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,One year,No,Electronic check,80.8,No
2522-WLNSF,Richville,NY,13681,44,Female,Yes,Yes,No,34,Yes,No,DSL,No,No,Yes,Yes,Yes,No,One year,No,Bank transfer (automatic),64.2,No
3841-CONLJ,Flushing,NY,11351,45,Female,No,Yes,No,1,No,No,DSL,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,35,No
4475-NVTLU,Cazenovia,NY,13035,24,Male,No,Yes,Yes,45,Yes,No,None,No,No,No,No,No,No,Two year,No,Electronic check,19.2,No
9386-LDCZR,New York,NY,10177,29,Male,No,No,No,43,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,No,One year,Yes,Credit card (automatic),90.65,No
9585-KKMFD,Oswegatchie,NY,13670,30,Male,No,Yes,Yes,41,Yes,No,None,No,No,No,No,No,No,Two year,Yes,Mailed check,20,No
5399-ZIMKF,Canaseraga,NY,14822,22,Male,No,No,No,5,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,74.65,No
0336-KXKFK,Chenango Forks,NY,13746,52,Male,No,No,No,72,No,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),61.2,No
5619-XZZKR,Rhinecliff,NY,12574,59,Male,No,No,No,4,Yes,No,None,No,No,No,No,No,No,One year,No,Mailed check,19.95,No
3948-FVVRP,Keuka Park,NY,14478,25,Male,No,Yes,Yes,9,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Mailed check,54.8,No
5327-XOKKY,Thompson Ridge,NY,10985,51,Male,Yes,Yes,No,72,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),73.45,No
0983-TATYJ,Southfields,NY,10975,63,Female,No,Yes,No,33,Yes,No,DSL,No,No,No,Yes,No,No,One year,Yes,Mailed check,51.45,No
1813-JYWTO,Churubusco,NY,12923,44,Female,No,Yes,No,72,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Two year,No,Bank transfer (automatic),80.45,No
6719-OXYBR,Brooklyn,NY,11233,45,Male,No,No,No,15,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,85.3,No
3312-ZWLGF,Montour Falls,NY,14865,26,Male,Yes,Yes,No,29,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,79.3,No
6476-YHMGA,Jamaica,NY,11451,63,Female,No,Yes,Yes,15,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),76.5,No
0795-XCCTE,Brier Hill,NY,13614,38,Male,Yes,No,No,72,Yes,Yes,None,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),25.4,No
0168-XZKBB,Alpine,NY,14805,55,Female,No,Yes,No,19,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,86.85,No
3785-NRHYR,Syracuse,NY,13210,37,Male,No,No,No,1,Yes,No,None,No,No,No,No,No,No,Month-to-month,No,Mailed check,19.65,No
4537-DKTAL,Syracuse,NY,13215,60,Female,No,No,No,2,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,45.55,No
7072-MBHEV,Croghan,NY,13327,51,Female,Yes,Yes,Yes,11,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),78.1,No
5602-BVFMK,Saint Regis Falls,NY,12980,49,Female,No,No,No,12,Yes,No,None,No,No,No,No,No,No,One year,No,Mailed check,19.3,No
6297-NOOPG,Narrowsburg,NY,12764,22,Female,No,Yes,No,70,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,110.5,No
8204-TIFGJ,Pine City,NY,14871,28,Female,No,No,No,23,Yes,No,None,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),20.3,No
8050-DVOJX,Hadley,NY,12835,25,Male,Yes,No,No,49,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),81.35,No
8903-XEBGX,Le Roy,NY,14482,60,Male,No,No,Yes,2,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,55.3,No
8169-SAEJD,Sabael,NY,12864,37,Male,Yes,Yes,No,69,No,No,DSL,Yes,Yes,No,No,Yes,Yes,Two year,No,Credit card (automatic),56.55,No
1089-XZWHH,Constable,NY,12926,48,Female,No,Yes,Yes,24,Yes,No,None,No,No,No,No,No,No,Two year,Yes,Mailed check,19.7,No
2325-WINES,Putnam Valley,NY,10579,24,Female,No,No,No,32,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),104.05,No
6064-ZATLR,Big Flats,NY,14814,48,Female,No,No,No,27,Yes,No,DSL,Yes,Yes,No,No,No,No,Two year,No,Bank transfer (automatic),52.85,No
7824-PANSQ,Delmar,NY,12054,63,Male,No,No,No,58,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),80.65,No
9648-BCHKM,Hartwick,NY,13348,57,Female,No,Yes,Yes,18,Yes,Yes,None,No,No,No,No,No,No,Two year,Yes,Credit card (automatic),24.65,No
2888-ADFAO,Westford,NY,13488,61,Female,No,Yes,Yes,47,Yes,No,None,No,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),21.3,No
8707-HOEDG,Chestertown,NY,12817,61,Female,No,Yes,Yes,70,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,110.2,No
4072-IPYLT,New York,NY,10153,46,Female,No,Yes,Yes,36,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Credit card (automatic),51.05,No
7167-PCEYD,Pearl River,NY,10965,51,Male,No,No,No,67,Yes,No,None,No,No,No,No,No,No,Two year,Yes,Mailed check,19.8,No
4936-YPJNK,Jacksonville,NY,14854,63,Female,No,No,No,10,Yes,No,None,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,19.9,No
1580-BMCMR,Clifton Springs,NY,14432,20,Male,Yes,No,No,19,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,87.3,No
4817-KEQSP,Atlantic Beach,NY,11509,61,Female,No,Yes,Yes,71,Yes,No,None,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),19.85,No
6408-WHTEF,Trout Creek,NY,13847,19,Male,No,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,89.4,No
9251-AWQGT,Cohoes,NY,12047,60,Female,No,Yes,Yes,48,Yes,No,None,No,No,No,No,No,No,Two year,No,Mailed check,20,No
8749-CLJXC,La Fargeville,NY,13656,19,Male,No,No,No,1,Yes,No,None,No,No,No,No,No,No,Month-to-month,No,Mailed check,20.05,No
7989-VCQOH,Limestone,NY,14753,21,Male,No,Yes,Yes,18,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,83.25,No
4199-QHJNM,Oswego,NY,13126,40,Male,Yes,Yes,No,67,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),102.9,No
8882-TLVRW,Nanuet,NY,10954,40,Male,No,Yes,Yes,69,No,No,DSL,Yes,No,Yes,Yes,No,No,Two year,No,Mailed check,39.1,No
5135-GRQJV,Constableville,NY,13325,39,Male,Yes,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,114.5,No
2384-OVPSA,Glens Falls,NY,12801,19,Female,Yes,No,No,38,Yes,No,None,No,No,No,No,No,No,Two year,No,Mailed check,20.2,No
1371-WEPDS,Islip,NY,11751,49,Male,Yes,Yes,No,40,Yes,No,DSL,No,No,No,No,No,Yes,One year,No,Electronic check,55.8,No
