Sentiment,Clean_Review
0,"['placed', 'treo', 'case', 'not', 'not', 'snug', 'but', 'lot', 'extra', 'room', 'side']"
1,['pleased']
0,"['battery', 'terrible']"
1,"['found', 'product', 'easy', 'set', 'use']"
0,"['earpiece', 'large', 'heavy', 'keep', 'falling', 'ear']"
0,"['utter', 'crap', 'sound', 'quality', 'terrible']"
0,"['charger', 'arrived', 'within', 'promised', 'timeframe', 'but', 'not', 'work']"
1,"['no', 'ear', 'loop', 'needed', 'tiny', 'sound', 'great']"
0,"['finally', 'three', 'four', 'time', 'spring', 'latch', 'broke', 'could', 'not', 'use', 'longer', 'visor']"
1,"['handsfree', 'part', 'work', 'fine', 'but', 'car', 'try', 'download', 'address', 'book', 'treo', 'reboots', 'overall', 'still', 'rate', 'device', 'high']"
0,"['talk', 'useless', 'customer', 'service']"
0,"['felt', 'light', 'tinny']"
0,"['doe', 'not', 'fit', 'palm', 'tungsten', 'e2', 'broke', 'first', 'time', 'tried', 'plug']"
1,"['happy', 'purchase', 'good', 'quality', 'low', 'price']"
1,"['love', 'look', 'feel', 'samsung', 'flipphones']"
1,"['well', 'designed', 'sharp', 'blue', 'nice', 'color']"
1,"['doe', 'everything', 'should']"
0,"['could', 'not', 'recommend']"
1,"['nice', 'sound']"
0,"['look', 'good', 'picture', 'but', 'case', 'huge', 'disappointment']"
1,"['much', 'less', 'jawbone', 'going', 'replace']"
1,"['setup', 'went', 'smoothly']"
0,"['extremely', 'slow', 'take', 'forever', 'anything']"
0,"['must', 'study', 'anyone', 'interested', 'worst', 'sin', 'industrial', 'design']"
0,"['first', 'thing', 'happened', 'tracking']"
1,"['well', 'made', 'easy', 'access', 'phone', 'ha', 'handy', 'detachable', 'belt', 'clip']"
0,"['continue', 'pairing', 'periodically', 'since', 'somehow', 'kept', 'dropping']"
0,"['upload', 'ringtones', 'third', 'party']"
0,"['bluetooth', 'doe', 'not', 'work', 'phone', 'lock', 'screen', 'just', 'flash', 'just', 'make', 'call', 'randomly', 'pocket', 'locked']"
0,"['truly', 'awful']"
1,"['work', 'fine', 'motorola', '325', 'cellphone', 'lot', 'better', 'worn', 'battery']"
1,"['volume', 'ringer', 'real', 'good', 'choice', 'how', 'loud']"
0,"['none', 'tone', 'acceptable']"
0,"['camera', 'color', 'balance', 'awful']"
0,"['product', 'clearly', 'not', 'ready', 'prime', 'time', 'don', 'care', 'how', 'cool', 'look', 'tell', 'call', 'coming', 'worthless']"
1,"['love', 'ringtones', 'upbeat']"
0,"['chinese', 'forgery', 'abound']"
1,"['easy', 'pair', 'samsung', 'cell']"
0,"['instruction', 'didn', 'explain', 'microphone', 'jack', 'could', 'used']"
0,"['would', 'advise', 'not', 'purchase', 'item', 'never', 'worked', 'well']"
0,"['bad', 'pay', 'month', 'service']"
1,"['work', 'well']"
0,"['nokia', 'ca', '42', 'usb', 'cable', 'not', 'work', 'phone']"
1,"['clear', 'crisp', 'sound']"
1,"['use', 'smallest', 'earpiece', 'provided', 'but', 'stay', 'pretty', 'well']"
0,"['biggest', 'complaint', 'battery', 'drain', 'superfast']"
0,"['design', 'might', 'ergonomic', 'theory', 'but', 'could', 'not', 'stand', 'ear']"
0,"['not', 'buy', 'want', 'use', 'holster']"
1,"['phone', 'also', 'take', 'great', 'picture', 'even', 'video', 'clip']"
0,"['doesn', 'make', 'look', 'cool']"
1,"['ear', 'occupied', 'background', 'not', 'distracting']"
1,"['comfortable', 'fit', 'need', 'headset', 'comfortable', 'least', 'hour', 'time', 'not', 'entire', 'day']"
0,"['also', 'phone', 'doesn', 'seem', 'accept', 'anything', 'except', 'cbr', 'mp3s', 'preferably', 'ripped', 'window', 'medium', 'player']"
1,"['beat', 'price']"
1,"['come', 'strong', 'light', 'use', 'light', 'camera', 'shot', 'even', 'flash', 'signal', 'seriously']"
1,"['lightweight', 'work', 'well']"
0,"['just', 'beware']"
1,"['love', 'cable', 'allows', 'connect', 'mini', 'usb', 'device', 'pc']"
0,"['anyone', 'near', 'hear', 'part', 'conversation']"
1,"['cool', 'case', 'just', 'open', 'allowing', 'screen', 'get', 'scratched']"
0,"['bought', 'phone', 'replacement', 'startac', 'regretted', 'since']"
1,"['appears', 'actually', 'outperform', 'original', 'battery', 'china', 'came', 'v325i']"
0,"['store', 'anything', 'but', 'phone', 'number', 'sim']"
0,"['last', 'less', '3o', 'minute', 'actually', 'try', 'use', 'phone', 'wife', 'ha', 'phone', 'problem']"
0,"['poor', 'quality']"
1,"['jabra', 'ear', 'gel', 'r', 'best']"
0,"['not', 'worth']"
0,"['phone', 'crashed', 'completely', 'get', 'replaced']"
1,"['quit', 'working', 'used', '18', 'month', 'just', 'purchased', 'another', 'one', 'best', 'headset', 'ever', 'owned']"
0,"['unfortunately', 'not', 'recharge', 'iphone', '4', 'despite', 'connecting', 'multiple', 'power', 'source', 'imac', 'external', 'battery', 'wall', 'outlet', 'etc']"
1,"['great', 'phone']"
0,"['simply', 'want', 'small', 'flip', 'phone', 'look', 'elsewhere', 'extra', 'bell', 'whistle', 'mediocre']"
1,"['good', 'value', 'work', 'fine', 'power', 'via', 'usb', 'car', 'wall', 'outlet']"
1,"['phone', 'doesn', 'slide', 'around', 'car', 'grip', 'prevents', 'phone', 'slipping', 'hand']"
1,"['simply', 'best', 'bluetooth', 'headset', 'sound', 'quality']"
0,"['think', 'plan', 'one', 'sure', 'last', 'moto', 'phone']"
1,"['span', 'hour', 'two', 'people', 'exclaim', 'whoa', 'new', 'phone', 'tv']"
1,"['always', 'used', 'corded', 'headset', 'freedom', 'wireless', 'helpful']"
1,"['case', 'ha', 'passed', 'one', 'year', 'mark', 'show', 'sign', 'wear', '100', 'functional']"
1,"['leather', 'nice', 'soft', 'fit', 'tight', 'cut', 'face', 'good', 'shape']"
1,"['ha', 'everything', 'need', 'couldn', 'ask']"
0,"['receiving', 'using', 'product', 'just', '2', 'day', 'broke']"
1,"['product', 'great', 'make', 'working', 'lot', 'easier', 'go', 'copier', 'waiting', 'hold', 'something']"
0,"['none', 'three', 'size', 'sent', 'headset', 'would', 'stay', 'ear']"
1,"['mobile', 'ha', 'best', 'customer', 'service', 'anywhere']"
1,"['arrived', 'quickly', 'much', 'less', 'expensive', 'others', 'sold']"
0,"['tried', '2', 'unit', 'failed', 'within', '2', 'month', 'pro']"
1,"['provides', 'good', 'protection', 'look', 'classy']"
1,"['krussel', 'always', 'good']"
1,"['tracfonewebsite', 'user', 'friendly', 'make', 'easy', 'toactivate', 'etc']"
1,"['design', 'good', '4']"
1,"['great', 'reception', 'time']"
1,"['would', 'highly', 'recommend', 'product']"
0,"['couldn', 'use', 'unit', 'sunglass', 'not', 'good', 'texas']"
0,"['dit', 'not', 'work', 'time', 'nokia', '5320']"
0,"['bought', 'mainly', 'charger', 'broke', 'soon', 'purchasing']"
0,"['like', 'loud', 'buzzing', 'override', 'conversation', 'phone']"
1,"['fantastic', 'buy', 'get', 'whatever', 'next', 'phone']"
0,"['stay', 'away', 'store', 'careful']"
1,"['blueant', 'supertooth', 'hand', 'free', 'phone', 'speaker', 'awesome']"
0,"['doe', 'not', 'fit']"
1,"['item', 'arrived', 'quickly', 'work', 'great', 'metro', 'pc', 'samsung', 'sch', 'r450', 'slider', 'phone', 'sony', 'premium', 'sound', 'ear', 'plug']"
1,"['light', 'ha', 'plenty', 'battery', 'capacity', 'confortable', 'wear', 'somewhat', 'extended', 'period', 'time']"
0,['disappointing']
1,"['blue', 'ant', 'easy', 'use']"
1,"['cheap', 'but', 'hey', 'work', 'pleasantly', 'suprised', 'given', 'low', 'cost', 'item']"
0,"['camera', 'phone', 'may', 'used', 'dustpan', 'indoors', 'rather', 'using', 'disposable']"
0,"['day', 'later', 'puff', 'smoke', 'came', 'phone', 'use']"
1,"['convenient', 'simple', 'use', 'get', 'job', 'done', 'make', 'car', 'ride', 'much', 'smoother']"
0,"['nano', 'stated', 'son', 'dissapointed']"
1,"['sound', 'quality', 'excellent', 'well']"
1,"['best', 'headset', 'used']"
0,"['would', 'not', 'reccommend']"
1,"['around', 'year', 'carry', 'highest', 'quality', 'anti', 'glare', 'screen', 'protector', 'found', 'date']"
1,"['just', 'wanted']"
0,"['particular', 'model', 'would', 'not', 'work', 'motorola', 'q', 'smartphone']"
0,"['wont', 'work', 'right', 'atleast']"
0,"['addition', 'feel', 'amp', 'look', 'phone', 'lightweight', 'cheap', 'plastic']"
0,"['but', 'warranty', 'problem', 'reoccure', 'bottom', 'line', 'put', 'money', 'somewhere', 'else', 'cingular', 'not', 'support']"
0,"['really', 'wanted', 'plantronics', '510', 'right', 'one', 'but', 'ha', 'many', 'issue', 'good']"
1,"['great', 'product']"
1,"['crisp', 'clear']"
0,"['first', 'charge', 'kept', 'going', 'dead', '12', 'minute']"
0,"['cheap', 'plastic', 'creak', 'like', 'old', 'wooden', 'floor']"
0,"['get', 'absolutely', 'horrible', 'reception', 'apartment', 'phone', 'not', 'problem']"
1,"['reception', 'ha', 'generally', 'good']"
1,"['excellent', 'sound', 'battery', 'life', 'inconspicuous', 'boot']"
1,"['great', 'bluetooth']"
1,"['highly', 'recommend', 'case']"
1,['worthwhile']
1,"['great', 'deal']"
0,"['phone', 'got', 'year', 'old', 'slowly', 'breaking', 'despite', 'much', 'care', 'part']"
0,"['sorry', 'made', 'purchase']"
0,"['bought', 'hoping', 'could', 'make', 'bluetooth', 'headset', 'fit', 'better', 'but', 'thing', 'made', 'impossible', 'wear']"
0,"['treo', 'mobile', 'refused', 'replace', 'forced', 'buy', 'another', 'phone', 'without', 'kind', 'upgrade', 'discount']"
0,['horrible']
0,"['don', 'think', 'would', 'hold', 'securly', 'belt']"
0,"['allows', 'possibility', 'double', 'booking', 'date', 'time', 'first']"
0,"['work', '2', 'week', 'break']"
1,"['simple', 'use', 'like']"
1,"['great', 'tool', 'entertainment', 'communication', 'data', 'management', 'oh', 'sure', 'use', 'activesync', '4', '2', 'optimal', 'data', 'synchronization', 'result']"
0,"['use', 'case', 'smell', 'disgusting']"
0,"['not', 'wanted']"
1,"['2', 'case', 'would', 'order', 'another']"
1,"['great', 'phone']"
1,"['bought', 'battery', 'coupon', 'amazon', 'happy', 'purchase']"
0,"['internet', 'access', 'fine', 'rare', 'instance', 'worked']"
1,"['perfect', 'ps3']"
1,"['five', 'star', 'plus', 'plus']"
1,"['good', 'quality', 'bargain', 'bought', 'bought', 'cheapy', 'big', 'lot', 'sounded', 'awful', 'people', 'end', 'couldn', 'hear']"
0,"['50', 'drain']"
0,"['tried', 'talking', 'real', 'loud', 'but', 'shouting', 'telephone', 'get', 'old', 'still', 'told', 'wasn', 'great']"
1,"['good', 'work', 'fine']"
1,"['price', 'great', 'deal']"
1,"['great', 'price']"
0,"['wind', 'completely', 'useless']"
1,"['yes', 'shiny', 'front', 'side', 'love']"
0,"['doe', 'not', 'work']"
0,"['first', 'thought', 'grtting', 'good', 'deal', '7', '44', 'plugged', 'phone', 'v3c', 'razr']"
1,"['reception', 'headset', 'excellent']"
1,"['2', 'thumb', 'seller']"
1,"['verizon', 'lg', 'phone', 'work', 'well', 'together', 'good', 'reception', 'range', 'exceeds', '20', 'foot', 'line', 'sight']"
0,"['improper', 'description', 'return']"
1,"['1', 'work', '2', 'comfortable']"
1,"['battery', 'charge', 'life', 'quite', 'long']"
1,"['jabra', 'eargels', 'fit', 'ear', 'well']"
0,"['battery', 'ha', 'no', 'life']"
0,"['checked', 'everywhere', 'no', 'feature', 'really', 'disappointing']"
1,"['product', 'exactly', 'described']"
1,"['get', 'signal', 'verizon', 'phone', 'won']"
0,"['doesn', 'job']"
1,"['would', 'recommend']"
1,"['plan', 'ordering']"
1,"['said', 'phone', 'camera', 'nice', 'many', 'cool', 'effect', 'play', 'video', 'decent', 'well']"
1,"['satisfied', 'cell', 'phone', 'day', 'one']"
1,"['keep', 'getting', 'better', 'better', 'third', 'one', 'numerous', 'palm']"
0,"['awkward', 'use', 'unreliable']"
1,"['shipping', 'time', 'also', 'quick']"
0,"['not', 'good', 'hoped']"
1,"['good', 'case']"
0,"['doesn', 'work']"
1,"['really', 'good', 'product']"
0,"['unfortunately', 'not', 'work']"
0,"['three', 'broke', 'within', 'two', 'month', 'use']"
0,"['dont', 'buy']"
0,"['father', 'ha', 'v265', 'battery', 'dying']"
0,"['however', 'ear', 'pad', 'come', 'easily', 'one', 'week', 'lost', 'one']"
0,"['call', 'drop', 'phone', 'come', 'screen', 'go', 'black', 'worst', 'stop', 'ringing', 'intermittently']"
0,"['horrible', 'horrible', 'protector']"
0,"['don', 'like', 'nokia', 'either']"
0,"['reaching', 'bottom', 'row', 'uncomfortable', 'send', 'end', 'key', 'not', 'expect', '3']"
0,"['bought', 'nokia', 'cell', 'phone', 'week', 'ago', 'nightmare']"
0,"['would', 'take', 'long', 'describe', 'how', 'bad', 'customer', 'service', 'experience', 'ha', 'amazon']"
0,"['disappointing', 'thing', 'no', 'speakerphone']"
0,"['terrible', 'car', 'not', 'accept', 'cassette']"
0,"['product', 'useless', 'since', 'doe', 'not', 'enough', 'charging', 'current', 'charge', '2', 'cellphone', 'planning', 'use']"
0,"['not', 'say']"
0,"['stay', 'away', 'q']"
0,"['used', 'dirty']"
0,"['unreliable', 'service', 'mobile']"
0,"['not', 'good', 'enough', 'price']"
0,"['bought', 'two', 'neither', 'charge']"
1,"['look', 'nice']"
1,"['excellent', 'tool', 'especially', 'paired', 'phone', 'auto', 'answer']"
1,"['read', 'review', 'but', 'haven', 'problem']"
0,"['product', 'cover', 'important', 'light', 'sensor', 'ear', 'outlet']"
1,"['comfortable', 'hand']"
0,"['just', 'doe', 'not', 'work']"
0,"['poor', 'reliability']"
1,['work']
0,"['take', 'picture', 'battery', 'drop', 'bar', 'start', 'beeping', 'letting', 'know', 'dieing']"
0,"['terrible', 'product', 'waste', 'money']"
0,"['last', 'time', 'buying']"
0,"['waste', 'money']"
1,"['far', 'ha', 'worked', 'like', 'charm']"
1,"['week', 'but', 'far', 'good']"
1,"['but', 'case', 'best', 'part', 'download', 'picture', 'laptop', 'using', 'ir', 'even', 'send', 'picture', 'laptop', 'phone']"
1,"['would', 'recommend', 'item']"
1,"['choice', 'headset', 'year', 'great', 'sound', 'good', 'volume', 'good', 'noise', 'cancellation']"
1,"['nice', 'case', 'feel', 'good', 'hand']"
0,"['item', 'received', 'counterfeit']"
1,"['just', 'really', 'good', 'far', 'probably', 'best', 'bt', 'headset', 'ever']"
1,"['work', 'fine']"
1,"['received', 'headset', 'good', 'time', 'happy']"
1,"['pleased', 'see', 'could', 'replace', 'well', 'travled', 'swivel', 'holster', 'blackberry', 'flip']"
1,"['sister', 'ha', 'one', 'also', 'love']"
1,"['good', 'quality']"
0,"['far', 'worst', 'purchase', 'made', 'amazon']"
1,"['excellent', 'dual', 'purpose', 'headset']"
1,['excellent']
0,"['doe', 'not', 'work', 'listening', 'music', 'cingular', '8125']"
1,"['seems', 'completely', 'secure', 'holding', 'belt', 'keeping', 'iphone', 'inside']"
0,"['bottowm', 'line', 'another', 'worthless', 'cheap', 'gimmick', 'sprint']"
0,"['trouble', 'volume']"
1,"['good', 'thing', 'fit', 'comfortably', 'small', 'ear']"
0,"['warning', 'not', 'buy']"
1,"['pairing', 'iphone', 'could', 'not', 'happier', 'far']"
0,"['open', 'battery', 'connection', 'broken', 'device', 'turned']"
0,"['didn', 'want', 'clip', 'going', 'top', 'ear', 'causing', 'discomfort']"
1,"['best', 'headset', 'ever']"
0,"['don', 'trust', 'website', 'don', 'expect', 'helpful', 'support']"
1,"['loud', 'glad', 'say', 'plantronics', '510', 'maintains', 'flawless', 'connection', 'cell', 'no', 'static', 'normal', 'use']"
0,"['speaker', 'low', 'quality', 'making', 'ring', 'tone', 'sound', 'cheap']"
1,"['fit', 'comfortably', 'came', 'three', 'size', 'earbud', 'tip']"
1,"['excellent', 'product', 'price']"
0,"['bad', 'reception']"
0,"['product', 'high', 'quality', 'chinese', 'crap']"
1,"['quite', 'comfortable', 'ear']"
1,"['great', 'phone']"
0,"['don', 'buy', 'product', 'fails']"
0,"['everything', 'product', 'wrong', 'first']"
1,"['pairing', 'two', 'device', 'easy', 'barely', 'took', 'couple', 'minute', 'started', 'making', 'call', 'voice', 'dialing', 'feature']"
0,"['utterly', 'confusing', 'first', 'caused', 'lose', 'couple', 'important', 'contact']"
0,"['terrible', 'phone', 'holder']"
1,"['cutout', 'button', 'placed', 'perfectly']"
1,"['love', 'able', 'use', 'one', 'headset', 'land', 'line', 'cell']"
0,"['problem', 'ear', 'loop', 'made', 'weak', 'material', 'break', 'easily']"
0,"['not', 'nearly', 'good', 'looking', 'amazon', 'picture', 'make', 'look']"
1,"['but', 'despite', 'flaw', 'case', 'exceptional', 'quality', 'well', 'worth', 'additional', 'cost', 'owning', 'official', 'oem', 'product']"
0,"['how', 'stupid']"
1,"['hear', 'driving', 'car', 'usually', 'don', 'even', 'put', 'loudest', 'setting']"
1,"['seller', 'shipped', 'quickly', 'much', 'cheaper', 'competitor']"
1,"['good', 'show', 'samsung']"
1,"['bought', '10', 'saved', 'alot', 'money']"
0,"['always', 'cut', 'make', 'beep', 'beep', 'beep', 'sound', 'say', 'signal', 'failed']"
0,"['couldn', 'figure']"
0,"['phone', 'sounded', 'ok', 'not', 'great', 'ok', 'but', 'wife', 'phone', 'almost', 'totally', 'unintelligible', 'couldn', 'understand', 'word', 'said']"
0,"['take', 'battery', 'phone', 'put', 'back', 'together', 'restart']"
0,"['managed', 'bend', 'leaf', 'spring', 'back', 'place', 'metal', 'ha', 'enough', 'stress', 'break', 'next', 'drop']"
1,"['leopard', 'print', 'wonderfully', 'wild']"
1,['work']
0,"['saggy', 'floppy', 'piece', 'junk']"
1,"['much', 'better', 'hard', 'plastic', 'case']"
0,"['also', 'new', 'problem']"
1,"['happy', 'far']"
1,"['cool', 'phone']"
1,"['work', 'good']"
1,"['motorola', 'finally', 'got', 'voice', 'quality', 'bluetooth', 'headset', 'right']"
0,"['loos', 'connection', 'phone', 'even', 'within', 'couple', 'foot', 'two']"
1,"['but', 'great', 'would', 'really', 'recommend']"
0,"['make', 'easier', 'keep', 'bluetooth', 'not', 'wearing']"
0,"['said', 'pretty', 'useless']"
0,"['never', 'got']"
0,"['pair', 'headphone', 'worst', 'ever', 'sound', 'wise']"
0,"['drain', 'weak', 'snap']"
0,"['doe', 'not', 'charge', 'cingular', 'att', '8525', 'phone']"
1,"['get', 'extra', 'minute', 'carry', 'call', 'not', 'get', 'cut']"
0,"['however', 'year', 'fliptop', 'started', 'get', 'loose', 'wobbly', 'eventually', 'screen', 'went', 'black', 'couldn', 'receive', 'place', 'call']"
0,"['kept', 'catching', 'cable', 'seat', 'pull', 'phone', 'turn']"
1,"['headset', 'fulfills', 'requirement', 'happy', 'purchase']"
1,"['logitech', 'bluetooth', 'headset', '10']"
1,"['like', 'fact', 'rest', 'lightly', 'ear', 'rather', 'inside']"
1,"['lot', 'website', 'rating', 'good', 'phone']"
1,"['tried', 'cable', 'computer', 'ipod', 'work', 'just', 'fine']"
0,"['mic', 'joke', 'volume', 'quite', 'low']"
0,['returning']
0,"['doe', 'not', 'maintain', 'connection', 'computer', 'lap']"
1,"['easy', 'turn', 'car', 'volume', 'control', 'quite', 'accessable']"
1,"['mine', 'year', 'christmas', 'bought', 'rest', 'family']"
1,"['otherwise', 'easy', 'install', 'use', 'clear', 'sound']"
1,"['nice', 'leather']"
0,"['purchase', 'different', 'case']"
1,"['joy', 'use']"
